@relation 'participant_frames-weka.filters.unsupervised.attribute.Remove-R11,14-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.NumericToNominal-R13'

@attribute pos_x numeric
@attribute pos_y numeric
@attribute win {0,1}
@attribute creepScore numeric
@attribute currentGold numeric
@attribute dominionScore numeric
@attribute experience numeric
@attribute goldEarned numeric
@attribute level numeric
@attribute neutralMinionsKilled numeric
@attribute teamScore numeric
@attribute timestamp numeric
@attribute match_id {2756265176,2757139247,2757164302,2757334493,2757344038,2757414373,2757417224,2757609008,2757642400,2758041096,2758738837,2759000499,2759024018,2759132098,2759257697,2759613856,2760780298,2760805828,2760983874,2761203040,2761508815,2761535163,2761581064,2762055944,2762618574,2762672413,2762809550,2762963668,2762970456,2763075278,2763080214,2763103230,2763311679,2763479458,2763723582,2763729769,2764594237,2764635104,2765037739,2765041388,2765190575,2765204302,2765274654,2766198879,2766200653,2766207237,2766245793,2766277226,2766317613,2766512763,2766636847,2766642876,2766660805,2767165103,2767223252,2767314058,2767661638,2767929394,2767953131,2768692833,2768712962,2768730195,2768840944,2768846775,2769543405,2769947436,2773183952,2773245307,2773281606,2773350542,2773785286,2773796546,2774329014,2774345053,2774503426,2775672587,2776231566,2776236159,2776372004,2776479368,2776625098,2777096611,2777113081,2777223671,2777227606,2779807654,2780058562,2780207203,2780486208,2780499000,2780514036,2781020595,2781047893,2781080620,2781359891,2781861999,2781987720,2782092079,2782971556,2842707542}

@data
6977,7120,1,0,0,0,500,500,3,0,0,60.179,2757344038
9143,3936,0,0,0,0,500,500,3,0,0,60.179,2757344038
9159,1763,0,0,0,0,500,500,3,0,0,60.179,2757344038
2315,12578,0,0,0,0,500,500,3,0,0,60.179,2757344038
1560,12869,0,0,0,0,500,500,3,0,0,60.179,2757344038
6544,9108,1,0,0,0,500,500,3,0,0,60.179,2757344038
13449,2654,0,0,15,0,500,500,3,0,0,60.179,2757344038
13137,2196,1,0,0,0,500,500,3,0,0,60.179,2757344038
1936,13302,1,0,0,0,500,500,3,0,0,60.179,2757344038
8027,7144,1,5,163,0,877,663,3,0,0,120.185,2757344038
12025,1948,0,0,137,0,769,637,3,0,0,120.185,2757344038
12530,2922,0,3,571,0,769,1071,3,0,0,120.185,2757344038
1156,10663,0,2,205,0,688,1190,3,0,0,120.185,2757344038
889,10872,0,0,121,0,688,671,3,0,0,120.185,2757344038
7685,7904,1,0,1,0,570,501,3,0,0,120.185,2757344038
12771,2501,0,0,17,0,602,502,3,0,0,120.185,2757344038
13549,3581,1,1,35,0,680,535,3,0,0,120.185,2757344038
1307,11907,1,3,99,0,736,599,3,0,0,120.185,2757344038
7685,7924,1,13,638,0,1987,1138,5,0,0,180.214,2757344038
11833,1970,0,0,203,0,1238,853,4,0,0,180.214,2757344038
11554,1223,0,6,442,0,1709,1417,4,0,0,180.214,2757344038
1841,12687,0,9,680,0,1546,1665,4,0,0,180.214,2757344038
1742,12123,0,4,471,0,1546,1021,4,0,0,180.214,2757344038
8579,8281,1,6,446,0,1603,946,4,0,0,180.214,2757344038
12266,2516,0,5,848,0,1526,1333,4,0,0,180.214,2757344038
12362,1366,1,6,589,0,1604,1089,4,0,0,180.214,2757344038
2744,12375,1,8,483,0,1535,983,4,0,0,180.214,2757344038
6429,6604,1,18,169,0,2698,1519,6,0,0,240.244,2757344038
13489,2787,0,2,952,0,2150,1602,5,0,0,240.244,2757344038
13265,3115,0,14,1165,0,2669,2140,6,0,0,240.244,2757344038
1310,3218,0,12,26,0,2030,1976,5,0,0,240.244,2757344038
575,1328,0,7,41,0,2030,1341,5,0,0,240.244,2757344038
14340,14391,1,16,55,0,2642,1490,6,0,0,240.244,2757344038
14212,12927,0,7,34,0,1998,1619,5,0,0,240.244,2757344038
13913,4160,1,6,305,0,1939,1305,5,0,0,240.244,2757344038
14340,14391,1,18,1745,0,2629,2245,6,0,0,240.244,2757344038
7041,7367,1,23,551,0,3809,1901,7,0,0,300.273,2757344038
10440,882,0,5,221,0,2670,1921,6,0,0,300.273,2757344038
8147,1272,0,14,322,0,2909,2357,6,0,0,300.273,2757344038
2096,12252,0,17,441,0,2788,2391,6,0,0,300.273,2757344038
1967,13056,0,10,354,0,2788,1654,6,0,0,300.273,2757344038
7871,7569,1,23,533,0,3520,1968,7,0,0,300.273,2757344038
11027,1560,0,10,347,0,2627,1932,6,0,0,300.273,2757344038
11263,1206,1,10,1103,0,3259,2103,7,0,0,300.273,2757344038
3191,12952,1,22,340,0,3288,2590,7,0,0,300.273,2757344038
3009,4398,1,25,181,0,4299,2181,8,0,0,360.305,2757344038
13164,3629,0,13,732,0,3782,2432,7,0,0,360.305,2757344038
13616,3016,0,14,224,0,3383,2574,7,0,0,360.305,2757344038
1496,9965,0,22,827,0,3424,2777,7,0,0,360.305,2757344038
1691,9917,0,12,636,0,3424,1936,7,0,0,360.305,2757344038
14340,14391,1,34,1279,0,5131,3029,9,0,0,360.305,2757344038
13721,4511,0,11,1009,0,3239,2594,7,0,0,360.305,2757344038
14232,13596,1,10,340,0,3716,2525,7,0,0,360.305,2757344038
1620,11153,1,31,888,0,4313,3138,8,0,0,360.305,2757344038
1724,7728,1,25,397,0,4671,2397,8,0,0,420.334,2757344038
12519,2748,0,20,1175,0,4638,2876,8,0,0,420.334,2757344038
13281,2237,0,14,440,0,3786,2790,7,0,0,420.334,2757344038
784,10486,0,25,245,0,3943,3095,7,0,0,420.334,2757344038
575,1345,0,16,262,0,4232,2282,8,0,0,420.334,2757344038
7216,7197,1,44,652,0,5997,3577,9,0,0,420.334,2757344038
13138,3245,0,16,1422,0,4365,3007,8,0,0,420.334,2757344038
13534,2841,1,10,556,0,4127,2741,8,0,0,420.334,2757344038
1516,10959,1,34,105,0,4797,3455,8,0,0,420.334,2757344038
6712,6459,1,29,60,0,5251,2810,9,0,0,480.364,2757344038
7932,1086,0,21,154,0,4909,3154,8,0,0,480.364,2757344038
11540,1844,0,23,584,0,4773,3369,8,0,0,480.364,2757344038
1659,6897,0,26,151,0,4665,3601,8,0,0,480.364,2757344038
1837,11478,0,23,1212,0,5642,3232,9,0,0,480.364,2757344038
6691,6917,1,54,1682,0,7608,4607,11,0,0,480.364,2757344038
12460,2589,0,18,141,0,5540,3841,9,0,0,480.364,2757344038
14150,11574,1,15,735,0,5301,3770,9,0,0,480.364,2757344038
12559,14138,1,35,37,0,5611,4087,9,0,0,480.364,2757344038
4790,4610,1,34,446,0,5986,3196,9,0,0,540.393,2757344038
11716,1782,0,29,672,0,5716,3672,9,0,0,540.393,2757344038
11164,1852,0,25,867,0,5580,3652,9,0,0,540.393,2757344038
1073,11726,0,30,67,0,5280,3952,9,0,0,540.393,2757344038
774,10206,0,25,198,0,6114,3518,9,0,0,540.393,2757344038
4943,5623,1,68,3400,0,9267,6325,12,0,0,540.393,2757344038
13661,3866,0,29,851,0,6487,4551,10,0,0,540.393,2757344038
13418,2600,1,19,1187,0,6075,4222,9,0,0,540.393,2757344038
1532,10812,1,39,1020,0,6637,5070,10,4,0,540.393,2757344038
9401,1557,1,38,451,0,7003,3636,10,0,0,600.423,2757344038
11976,1948,0,29,249,0,6655,4899,10,0,0,600.423,2757344038
4713,837,0,25,184,0,6201,4184,10,0,0,600.423,2757344038
1440,10540,0,35,514,0,5944,4399,9,0,0,600.423,2757344038
394,461,0,28,640,0,6963,3960,10,0,0,600.423,2757344038
10604,1704,1,74,815,0,10120,7190,13,0,0,600.423,2757344038
13137,12493,0,31,165,0,7173,5115,10,0,0,600.423,2757344038
10902,1995,1,20,91,0,7194,4841,10,0,0,600.423,2757344038
1728,11132,1,44,1408,0,7304,5458,11,4,0,600.423,2757344038
6251,6276,1,41,855,0,7733,4040,11,0,0,660.454,2757344038
13305,3267,0,36,1259,0,7928,5909,11,0,0,660.454,2757344038
12780,2212,0,28,868,0,7683,4869,11,0,0,660.454,2757344038
1671,7930,0,36,853,0,6327,4738,10,0,0,660.454,2757344038
1453,10541,0,39,672,0,7997,4672,11,0,0,660.454,2757344038
12590,1780,1,82,472,0,11390,8097,13,0,0,660.454,2757344038
12119,2809,0,38,746,0,8206,5696,11,0,0,660.454,2757344038
13632,2893,1,23,510,0,7750,5260,11,0,0,660.454,2757344038
11554,6798,1,45,153,0,8141,6103,11,4,0,660.454,2757344038
3908,12747,1,45,289,0,8348,4389,11,0,0,720.486,2757344038
6536,840,0,36,376,0,8168,6126,11,0,0,720.486,2757344038
7250,758,0,28,285,0,7923,5085,11,0,0,720.486,2757344038
4037,11553,0,43,1336,0,7135,5221,10,0,0,720.486,2757344038
3002,12196,0,45,1097,0,8804,5097,12,0,0,720.486,2757344038
4140,12825,1,85,1191,0,12234,8816,14,0,0,720.486,2757344038
8600,1148,0,46,1803,0,10054,6753,13,0,0,720.486,2757344038
8570,829,1,29,1649,0,8869,6399,12,0,0,720.486,2757344038
7831,1587,1,49,987,0,9329,6937,12,10,0,720.486,2757344038
5788,5307,1,55,929,0,9495,5029,12,0,0,780.498,2757344038
3962,884,0,39,320,0,9207,6970,12,0,0,780.498,2757344038
1913,591,0,29,393,0,8974,5643,12,0,0,780.498,2757344038
1259,7168,0,47,401,0,8167,6101,11,0,0,780.498,2757344038
1315,6722,0,45,119,0,9424,5619,12,0,0,780.498,2757344038
820,7917,1,95,2646,0,13669,10271,15,0,0,780.498,2757344038
10773,11150,0,46,470,0,10547,6970,13,0,0,780.498,2757344038
9115,1074,1,32,2370,0,10276,7120,13,0,0,780.498,2757344038
7584,1631,1,59,2546,0,10944,8496,13,14,0,780.498,2757344038
2986,2393,1,57,172,0,10774,5922,13,4,0,840.527,2757344038
5698,5245,0,52,1692,0,10792,8342,13,0,0,840.527,2757344038
6355,4708,0,30,460,0,9536,6145,12,0,0,840.527,2757344038
4298,13200,0,56,2032,0,10311,7732,13,0,0,840.527,2757344038
3981,13399,0,50,1597,0,11434,7097,13,0,0,840.527,2757344038
10555,13930,1,100,442,0,14207,10907,15,0,0,840.527,2757344038
6916,4352,0,51,1790,0,11927,8289,14,0,0,840.527,2757344038
4559,4907,1,33,572,0,11032,7822,13,0,0,840.527,2757344038
4570,13748,1,63,459,0,11477,9309,14,14,0,840.527,2757344038
7032,6778,1,66,695,0,11606,6445,14,4,0,900.557,2757344038
10579,3015,0,63,878,0,11923,8928,14,0,0,900.557,2757344038
6231,6615,0,30,213,0,10041,6363,13,0,0,900.557,2757344038
866,555,0,62,355,0,10929,8155,13,0,0,900.557,2757344038
6579,7049,0,53,954,0,11891,7454,14,0,0,900.557,2757344038
5365,11326,1,112,1558,0,15872,12023,16,0,0,900.557,2757344038
8212,7577,0,57,962,0,12703,8712,14,0,0,900.557,2757344038
7686,5868,1,36,891,0,11514,8141,14,0,0,900.557,2757344038
6460,11475,1,63,784,0,11899,9634,14,18,0,900.557,2757344038
435,676,1,68,191,0,12015,6791,14,4,0,960.567,2757344038
7840,5915,0,64,1323,0,12628,9373,14,0,0,960.567,2757344038
7414,5176,0,30,735,0,11100,6885,13,0,0,960.567,2757344038
8169,5233,0,63,1270,0,11880,9070,14,0,0,960.567,2757344038
8846,4829,0,57,1837,0,12968,8337,14,0,0,960.567,2757344038
7583,5792,1,112,2492,0,16699,12957,17,0,0,960.567,2757344038
7935,5621,0,63,2008,0,13827,9758,15,0,0,960.567,2757344038
8658,5690,1,37,239,0,12284,8589,14,0,0,960.567,2757344038
1268,6639,1,72,1969,0,13529,10819,15,26,0,960.567,2757344038
1544,9048,1,78,1224,0,13809,7824,15,4,0,1020.573,2757344038
2979,7981,0,68,930,0,13190,9795,15,0,0,1020.573,2757344038
4217,4274,0,30,1226,0,11915,7376,14,0,0,1020.573,2757344038
5326,5396,0,72,307,0,13263,10207,15,4,0,1020.573,2757344038
394,461,0,57,782,0,13865,8982,15,4,0,1020.573,2757344038
14340,14391,1,112,258,0,16939,13173,17,0,0,1020.573,2757344038
12403,2348,0,69,376,0,14461,10176,15,0,0,1020.573,2757344038
6367,6386,1,51,932,0,13341,9282,15,0,0,1020.573,2757344038
2290,4463,1,76,707,0,14049,11177,15,26,0,1020.573,2757344038
8532,1562,1,86,537,0,14578,8387,15,8,0,1080.59,2757344038
10006,1398,0,68,150,0,13939,10240,15,8,0,1080.59,2757344038
9416,1803,0,31,851,0,12859,7851,14,0,0,1080.59,2757344038
9868,1727,0,83,937,0,14646,10837,15,4,0,1080.59,2757344038
10322,1339,0,61,770,0,14696,9809,15,4,0,1080.59,2757344038
2099,11695,1,118,675,0,17741,13590,17,0,0,1080.59,2757344038
11055,1231,0,78,1536,0,16179,11336,16,0,0,1080.59,2757344038
10332,1710,1,55,1885,0,14743,10235,16,0,0,1080.59,2757344038
10405,4843,1,76,787,0,14669,11607,15,34,0,1080.59,2757344038
12147,2599,1,94,45,0,15535,9030,16,8,0,1140.6,2757344038
8288,1216,0,74,1024,0,15691,11113,16,8,0,1140.6,2757344038
8086,1815,0,31,267,0,13161,8067,15,0,0,1140.6,2757344038
13132,2202,0,84,407,0,15527,11557,16,4,0,1140.6,2757344038
12534,1599,0,61,244,0,15467,10159,16,4,0,1140.6,2757344038
10099,3101,1,125,1709,0,19321,14623,18,0,0,1140.6,2757344038
14068,4189,0,78,323,0,16419,11673,16,0,0,1140.6,2757344038
12197,9370,1,55,181,0,14983,10571,16,0,0,1140.6,2757344038
9147,2081,1,81,1928,0,16297,12747,16,38,0,1140.6,2757344038
3949,3942,1,101,29,0,16334,9479,16,8,0,1200.63,2757344038
12360,2886,0,80,410,0,17057,11800,17,8,0,1200.63,2757344038
1369,941,0,31,953,0,14171,8753,15,0,0,1200.63,2757344038
4085,5013,0,88,760,0,16202,11910,16,4,0,1200.63,2757344038
2730,6405,0,70,811,0,16337,10725,16,4,0,1200.63,2757344038
10424,2828,1,125,501,0,19970,15215,18,0,0,1200.63,2757344038
7459,7144,0,81,1017,0,17343,12367,17,0,0,1200.63,2757344038
8754,4278,1,55,997,0,15712,11387,16,0,0,1200.63,2757344038
956,4327,1,87,683,0,16912,13373,17,38,0,1200.63,2757344038
7807,5684,1,101,332,0,17126,9782,17,8,0,1260.661,2757344038
8142,7553,0,86,1916,0,18519,13306,18,12,0,1260.661,2757344038
7449,7464,0,35,298,0,15877,9383,16,0,0,1260.661,2757344038
7780,5397,0,90,1600,0,17468,12749,17,4,0,1260.661,2757344038
7715,7883,0,82,1721,0,18149,11636,17,4,0,1260.661,2757344038
7309,7089,1,125,1011,0,20899,16225,18,0,0,1260.661,2757344038
8638,5888,0,83,1398,0,18657,12748,18,0,0,1260.661,2757344038
8893,8198,1,55,413,0,15952,11603,16,0,0,1260.661,2757344038
779,4585,1,87,900,0,17152,13590,17,38,0,1260.661,2757344038
2489,7630,1,101,258,0,17366,9998,17,8,0,1320.661,2757344038
4462,4824,0,89,2493,0,19433,13882,18,20,0,1320.661,2757344038
4894,3573,0,38,615,0,16411,9700,16,0,0,1320.661,2757344038
4415,5987,0,90,726,0,17708,12965,17,4,0,1320.661,2757344038
8618,1167,0,102,2698,0,19860,12613,18,4,0,1320.661,2757344038
13652,8609,1,125,547,0,21139,16451,18,0,0,1320.661,2757344038
3726,13021,0,83,714,0,18897,12964,18,0,0,1320.661,2757344038
9000,5523,1,64,913,0,16927,12103,17,0,0,1320.661,2757344038
12037,7765,1,87,223,0,17572,13913,17,42,0,1320.661,2757344038
4817,12214,1,103,729,0,18187,10469,17,8,0,1380.682,2757344038
7903,3361,0,93,427,0,19867,14237,18,20,0,1380.682,2757344038
9080,4069,0,38,832,0,16651,9917,17,0,0,1380.682,2757344038
4408,12320,0,97,1744,0,19144,13984,18,8,0,1380.682,2757344038
5107,5316,0,107,879,0,20723,13093,18,8,0,1380.682,2757344038
6157,10075,1,131,1300,0,22681,17205,18,0,0,1380.682,2757344038
5910,13684,0,101,1660,0,20337,13909,18,0,0,1380.682,2757344038
5714,5418,1,68,1801,0,18207,12990,17,0,0,1380.682,2757344038
5070,1557,1,100,1382,0,19407,15072,18,58,0,1380.682,2757344038
9367,1834,1,110,1359,0,20144,11898,18,8,0,1440.691,2757344038
6884,4906,0,93,673,0,20107,14483,18,20,0,1440.691,2757344038
5278,5383,0,41,892,0,18135,10641,17,0,0,1440.691,2757344038
2051,11982,0,104,362,0,20823,14602,18,8,0,1440.691,2757344038
7133,7978,0,124,1462,0,22646,14451,18,8,0,1440.691,2757344038
5246,2353,1,131,1667,0,22921,17572,18,0,0,1440.691,2757344038
8306,7688,0,104,477,0,20748,14377,18,0,0,1440.691,2757344038
7210,6869,1,68,668,0,18602,13357,18,0,0,1440.691,2757344038
3792,1674,1,107,836,0,20142,15825,18,58,0,1440.691,2757344038
8411,6573,1,111,1827,0,20889,12366,18,10,0,1500.712,2757344038
7635,8047,0,99,1476,0,21045,15286,18,24,0,1500.712,2757344038
7840,7511,0,42,1328,0,18900,11077,18,0,0,1500.712,2757344038
8041,6782,0,118,1293,0,22284,15533,18,8,0,1500.712,2757344038
6727,6908,0,129,2413,0,23446,15402,18,8,0,1500.712,2757344038
8538,8074,1,131,2033,0,23705,17938,18,0,0,1500.712,2757344038
8768,8620,0,108,1019,0,21856,14919,18,0,0,1500.712,2757344038
8533,7977,1,70,1105,0,19806,13794,18,0,0,1500.712,2757344038
7823,7623,1,109,1560,0,20989,17049,18,58,0,1500.712,2757344038
8322,5403,1,112,611,0,21179,12650,18,10,0,1560.745,2757344038
1804,1368,0,99,822,0,21285,15532,18,24,0,1560.745,2757344038
929,802,0,42,224,0,19140,11323,18,0,0,1560.745,2757344038
8780,5460,0,118,1540,0,22574,15780,18,8,0,1560.745,2757344038
224,258,0,142,97,0,25951,16687,18,8,0,1560.745,2757344038
11377,11095,1,136,180,0,24914,18735,18,0,0,1560.745,2757344038
2727,12865,0,114,1007,0,23456,15757,18,0,0,1560.745,2757344038
3869,3529,1,78,2848,0,21110,15538,18,0,0,1560.745,2757344038
1949,1934,1,114,36,0,22266,17925,18,58,0,1560.745,2757344038
6069,6386,1,115,1234,0,22132,13274,18,10,0,1620.758,2757344038
394,461,0,109,702,0,22500,16811,18,24,0,1620.758,2757344038
6778,6961,0,46,1087,0,20772,12186,18,0,0,1620.758,2757344038
6800,6415,0,118,2419,0,23370,16658,18,8,0,1620.758,2757344038
2508,3034,0,145,655,0,26515,17244,18,8,0,1620.758,2757344038
7630,7320,1,137,510,0,25383,19065,18,0,0,1620.758,2757344038
1704,2550,0,127,1799,0,25222,16548,18,0,0,1620.758,2757344038
4550,4395,1,78,3140,0,21350,15830,18,0,0,1620.758,2757344038
10400,4872,1,114,327,0,22506,18217,18,58,0,1620.758,2757344038
5181,5605,1,115,601,0,22372,13491,18,10,0,1680.783,2757344038
1848,4225,0,118,922,0,24376,17812,18,24,0,1680.783,2757344038
2863,3517,0,52,1539,0,21923,12639,18,0,0,1680.783,2757344038
4382,4252,0,134,1283,0,25018,17523,18,8,0,1680.783,2757344038
405,253,0,171,2767,0,28750,18587,18,8,0,1680.783,2757344038
7630,7320,1,137,1031,0,27268,20086,18,0,0,1680.783,2757344038
1385,4565,0,130,1352,0,27872,17901,18,0,0,1680.783,2757344038
2802,6993,1,78,2436,0,22690,16626,18,0,0,1680.783,2757344038
1469,7892,1,119,1511,0,25388,19401,18,70,0,1680.783,2757344038
2642,5326,1,123,1183,0,23386,14073,18,10,0,1740.813,2757344038
2000,2349,0,124,1436,0,25345,18325,18,24,0,1740.813,2757344038
1534,4846,0,53,539,0,22323,12889,18,0,0,1740.813,2757344038
2128,1287,0,147,1584,0,26232,18324,18,8,0,1740.813,2757344038
2490,5340,0,178,515,0,29541,19135,18,8,0,1740.813,2757344038
2581,5989,1,143,1463,0,27997,20518,18,0,0,1740.813,2757344038
2561,4285,0,130,1068,0,28112,18118,18,0,0,1740.813,2757344038
2574,6183,1,78,2652,0,23000,16842,18,0,0,1740.813,2757344038
2750,8060,1,125,1988,0,26227,19878,18,70,0,1740.813,2757344038
0,0,1,123,1397,0,24178,14447,18,10,0,1800.813,2757344038
0,0,0,129,551,0,27501,19501,18,24,0,1800.813,2757344038
0,0,0,53,1025,0,22842,13375,18,0,0,1800.813,2757344038
0,0,0,155,3190,0,28542,20090,18,8,0,1800.813,2757344038
0,0,0,178,429,0,30332,19979,18,8,0,1800.813,2757344038
0,0,1,143,1854,0,29306,21629,18,0,0,1800.813,2757344038
0,0,0,130,1804,0,29030,18854,18,0,0,1800.813,2757344038
0,0,1,82,3694,0,24605,17944,18,0,0,1800.813,2757344038
0,0,1,125,2177,0,27243,20427,18,74,0,1800.813,2757344038
311,649,1,0,500,0,500,500,3,0,0,0.157,2757334493
561,361,1,0,500,0,500,500,3,0,0,0.157,2757334493
351,293,1,0,500,0,500,500,3,0,0,0.157,2757334493
222,471,1,0,500,0,500,500,3,0,0,0.157,2757334493
561,581,1,0,500,0,500,500,3,0,0,0.157,2757334493
14486,14511,0,0,500,0,500,500,3,0,0,0.157,2757334493
14486,14291,0,0,500,0,500,500,3,0,0,0.157,2757334493
14277,14223,0,0,500,0,500,500,3,0,0,0.157,2757334493
14148,14401,0,0,500,0,500,500,3,0,0,0.157,2757334493
1063,10059,1,0,0,0,500,500,3,0,0,60.186,2757334493
1406,10159,1,0,0,0,500,500,3,0,0,60.186,2757334493
12459,2215,1,0,0,0,500,500,3,0,0,60.186,2757334493
13493,2613,1,0,0,0,500,500,3,0,0,60.186,2757334493
13532,2815,1,0,0,0,500,500,3,0,0,60.186,2757334493
8492,8012,0,0,0,0,500,500,3,0,0,60.186,2757334493
12608,5419,0,0,0,0,500,500,3,0,0,60.186,2757334493
5218,14000,0,0,0,0,500,500,3,0,0,60.186,2757334493
3262,10375,0,0,0,0,500,500,3,0,0,60.186,2757334493
2499,12937,1,0,601,0,738,1101,3,0,0,120.216,2757334493
1896,12531,1,3,291,0,738,791,3,0,0,120.216,2757334493
6717,6898,1,2,97,0,781,597,3,0,0,120.216,2757334493
13327,4015,1,3,98,0,696,598,3,0,0,120.216,2757334493
13333,4098,1,2,67,0,773,567,3,0,0,120.216,2757334493
7226,7170,0,5,166,0,877,666,3,0,0,120.216,2757334493
14078,4382,0,0,1,0,579,501,3,0,0,120.216,2757334493
2440,12756,0,3,101,0,715,601,3,0,0,120.216,2757334493
2949,13205,0,1,36,0,715,536,3,0,0,120.216,2757334493
2946,12295,1,3,249,0,1471,1599,4,0,0,180.246,2757334493
2666,12496,1,7,516,0,1471,1616,4,0,0,180.246,2757334493
6462,6813,1,6,531,0,1892,1031,5,0,0,180.246,2757334493
11255,1172,1,7,643,0,1495,1143,4,0,0,180.246,2757334493
11271,1274,1,6,929,0,1572,1429,4,0,0,180.246,2757334493
7195,7154,0,11,613,0,1987,1113,5,0,0,180.246,2757334493
11625,2084,0,4,349,0,1237,849,4,0,0,180.246,2757334493
5565,13316,0,3,211,0,1259,1761,4,0,0,180.246,2757334493
3554,13242,0,1,397,0,1040,897,3,0,0,180.246,2757334493
2972,12030,1,6,785,0,2329,2135,5,0,0,240.276,2757334493
2390,12326,1,11,1316,0,2579,2416,6,0,0,240.276,2757334493
6560,6900,1,8,497,0,2603,1347,6,0,0,240.276,2757334493
394,461,1,11,1927,0,2555,2427,6,0,0,240.276,2757334493
394,461,1,13,1813,0,2614,2313,6,0,0,240.276,2757334493
7244,7212,0,16,92,0,2982,1942,6,0,0,240.276,2757334493
14094,9463,0,4,266,0,1508,1066,4,0,0,240.276,2757334493
2934,12253,0,9,1136,0,2167,2686,5,0,0,240.276,2757334493
2913,12657,0,9,1138,0,2026,1638,5,0,0,240.276,2757334493
1064,10906,1,6,166,0,2647,2351,6,0,0,300.306,2757334493
679,2779,1,13,33,0,3392,2733,7,0,0,300.306,2757334493
5643,6200,1,13,883,0,3617,1733,7,0,0,300.306,2757334493
13230,2792,1,14,972,0,3437,3407,7,0,0,300.306,2757334493
13102,2397,1,13,1010,0,3353,3095,7,0,0,300.306,2757334493
7153,7249,0,29,767,0,4236,2617,8,0,0,300.306,2757334493
13786,4076,0,6,546,0,2071,1346,5,0,0,300.306,2757334493
3423,10012,0,13,437,0,2824,3037,6,0,0,300.306,2757334493
2423,13525,0,21,1732,0,3135,2232,6,0,0,300.306,2757334493
2132,12446,1,14,644,0,3727,2829,7,0,0,360.337,2757334493
1674,11601,1,16,350,0,3996,3050,7,0,0,360.337,2757334493
7385,7538,1,17,517,0,4352,2117,8,0,0,360.337,2757334493
11858,1816,1,20,246,0,4136,3821,8,0,0,360.337,2757334493
9350,1294,1,16,81,0,4052,3411,7,0,0,360.337,2757334493
7885,8051,0,37,1440,0,5321,3290,9,4,0,360.337,2757334493
12954,2991,0,8,481,0,2758,1631,6,0,0,360.337,2757334493
1803,11913,0,18,1496,0,3874,4096,7,8,0,360.337,2757334493
1837,11974,0,22,667,0,3806,2717,7,0,0,360.337,2757334493
1376,11332,1,17,326,0,4295,3176,8,0,0,420.365,2757334493
394,461,1,17,632,0,4391,3332,8,0,0,420.365,2757334493
5328,4814,1,17,391,0,5421,2841,9,0,0,420.365,2757334493
13618,3606,1,28,784,0,5037,4359,8,0,0,420.365,2757334493
13261,3912,1,21,498,0,4953,3828,8,0,0,420.365,2757334493
10372,10579,0,38,119,0,6109,4019,9,4,0,420.365,2757334493
13869,4955,0,14,923,0,3685,2073,7,0,0,420.365,2757334493
1336,12307,0,28,2546,0,4948,5146,8,8,0,420.365,2757334493
4089,12744,0,28,1338,0,4879,3388,8,0,0,420.365,2757334493
2295,11963,1,24,771,0,5245,3621,9,0,0,480.395,2757334493
2059,12123,1,19,912,0,4875,3612,8,0,0,480.395,2757334493
6526,6418,1,20,739,0,5988,3189,9,0,0,480.395,2757334493
13590,4204,1,28,2151,0,6287,5726,10,0,0,480.395,2757334493
13667,4146,1,24,1394,0,6207,4724,10,0,0,480.395,2757334493
6715,6961,0,52,825,0,7536,4725,11,4,0,480.395,2757334493
14340,14391,0,14,240,0,3925,2290,7,0,0,480.395,2757334493
3046,13152,0,35,601,0,5887,5701,9,12,0,480.395,2757334493
10834,4560,0,28,355,0,5119,3605,9,0,0,480.395,2757334493
357,544,1,24,58,0,5819,4093,9,0,0,540.425,2757334493
3257,12945,1,25,1805,0,6194,4505,10,0,0,540.425,2757334493
394,461,1,23,258,0,7555,4008,11,0,0,540.425,2757334493
13441,3444,1,33,2703,0,7272,6278,10,0,0,540.425,2757334493
13700,3513,1,30,2108,0,7194,5438,10,0,0,540.425,2757334493
14087,14086,0,55,484,0,8528,5584,11,4,0,540.425,2757334493
13432,3485,0,18,275,0,4601,2725,8,0,0,540.425,2757334493
13109,14250,0,36,446,0,6741,6496,10,12,0,540.425,2757334493
3201,13092,0,32,392,0,5932,4042,9,0,0,540.425,2757334493
2270,11698,1,30,475,0,6638,4510,10,0,0,600.455,2757334493
3477,10099,1,27,188,0,6715,4788,10,0,0,600.455,2757334493
742,1044,1,25,248,0,8122,4298,11,0,0,600.455,2757334493
11453,1684,1,35,486,0,7656,6561,11,0,0,600.455,2757334493
11627,1766,1,32,289,0,7578,5719,11,0,0,600.455,2757334493
6557,6804,0,64,1507,0,10068,6607,13,4,0,600.455,2757334493
12476,6533,0,18,672,0,5021,3122,8,4,0,600.455,2757334493
3873,9632,0,39,827,0,7257,6877,10,12,0,600.455,2757334493
4439,9140,0,41,957,0,6823,4607,10,0,0,600.455,2757334493
1091,8739,1,30,452,0,6878,4887,10,0,0,660.485,2757334493
3211,7767,1,27,265,0,6955,5165,10,0,0,660.485,2757334493
6414,6467,1,26,400,0,8828,4750,12,0,0,660.485,2757334493
6901,8102,1,42,2054,0,9540,8129,12,0,0,660.485,2757334493
6562,8175,1,38,2166,0,9468,7596,12,0,0,660.485,2757334493
6580,8078,0,75,2583,0,11778,7683,14,4,0,660.485,2757334493
10136,7113,0,18,64,0,5472,3514,9,12,0,660.485,2757334493
