colPK,pos_x,pos_y,win,currentGold,goldEarned,neutralMinionsKilled
17618,6725,6109,0,473,1873,0
17619,0,0,0,806,12606,0
17620,7271,7083,0,939,2339,0
17621,6728,6264,0,1611,3011,0
17622,6701,6190,0,2272,3672,0
17623,6453,6525,0,227,4027,0
17624,6707,7351,0,1207,5007,0
17625,4643,3985,0,2002,5802,0
17626,7326,7132,0,2519,6319,0
17627,6514,6889,0,2,1402,0
17628,5228,4634,0,2983,6783,0
17629,7286,6654,0,3606,7406,0
17630,6498,6042,0,4650,8450,0
17631,2048,2788,0,30,8780,0
17632,9202,9973,0,780,9530,0
17633,3125,2091,0,1244,9994,0
17634,5214,5704,0,1716,10466,0
17635,1103,960,0,1400,1400,0
17636,4122,4196,0,2323,10958,0
17637,7817,7532,0,225,11475,0
17638,4207,4749,0,882,12132,0
17639,6306,5876,0,419,1819,0
17640,0,0,0,1116,12316,0
17641,6782,6762,0,849,2249,0
17642,6391,6580,0,1330,2730,0
17643,5845,5668,0,1937,3337,0
17644,6699,6739,0,2385,3785,0
17645,7298,7137,0,3029,4429,0
17646,4489,4963,0,85,5020,0
17647,7202,6937,0,883,5818,0
17648,6723,6853,0,2,1402,0
17649,5220,5392,0,1427,6362,0
17650,6496,6251,0,2277,7212,0
17651,9143,9222,0,3009,7944,0
17652,2509,2855,0,129,8329,0
17653,9345,10085,0,1202,9402,0
17654,2596,2699,0,1199,9834,0
17655,5873,5540,0,1728,10363,0
17656,894,892,0,1400,1400,0
17657,4086,4436,0,1715,10965,0
17658,8093,7309,0,2433,11683,0
17659,4565,3631,0,1612,12162,0
17660,6715,6319,0,594,1844,0
17661,0,0,0,1797,12347,0
17662,7097,6467,0,1051,2301,0
17663,7365,6401,0,1733,2983,0
17664,5655,5411,0,2158,3408,0
17665,7138,6260,0,2729,3979,0
17666,7502,7120,0,3514,4764,0
17667,5161,4573,0,4116,5366,0
17668,7370,8151,0,4664,5914,0
17669,7087,6241,0,152,1402,0
17670,4979,4665,0,348,6348,0
17671,7261,6388,0,911,6911,0
17672,4974,4285,0,1928,7928,0
17673,4588,3709,0,435,8285,0
17674,10481,9122,0,1006,9206,0
17675,7605,6974,0,346,9596,0
17676,6013,5496,0,880,10130,0
17677,764,1070,0,1400,1400,0
17678,6612,6313,0,286,9886,0
17679,2505,2577,0,696,10296,0
17680,5839,5202,0,1178,10778,0
17681,6791,6215,0,449,1849,0
17682,0,0,0,1436,11036,0
17683,6430,7238,0,859,2259,0
17684,6017,5837,0,1289,2689,0
17685,936,1060,0,51,3101,0
17686,6238,6793,0,418,3518,0
17687,1529,2049,0,83,4033,0
17688,3303,3945,0,114,4564,0
17689,6634,7508,0,787,5237,0
17690,6345,6415,0,2,1402,0
17691,4911,5579,0,112,5762,0
17692,6253,6825,0,274,6324,0
17693,9903,9886,0,1553,7602,0
17694,4525,3902,0,858,7957,0
17695,6196,6759,0,98,8448,0
17696,1726,2888,0,646,8996,0
17697,7623,8221,0,1061,9411,0
17698,854,1248,0,1400,1400,0
17699,4060,4382,0,469,9469,0
17700,1372,1452,0,204,10004,0
17701,4657,3853,0,639,10439,0
17702,5923,6534,0,457,1807,0
17703,0,0,0,173,10623,0
17704,6517,7507,0,872,2222,0
17705,6507,7284,0,1351,2701,0
17706,4870,5256,0,156,3106,0
17707,6366,6945,0,546,3496,0
17708,7797,7083,0,1326,4276,0
17709,4284,4778,0,312,4963,0
17710,7572,8239,0,1040,5690,0
17711,6402,6514,0,52,1402,0
17712,6139,5341,0,610,6060,0
17713,6683,6415,0,582,6482,0
17714,9641,10151,0,185,7235,0
17715,4434,4026,0,115,7565,0
17716,10018,9767,0,719,8169,0
17717,3050,2457,0,279,8529,0
17718,6431,6744,0,689,8939,0
17719,12006,11716,1,1400,1400,0
17720,3775,4390,1,1738,9688,0
17721,3386,3131,1,478,10128,0
17722,5484,5144,1,931,10581,0
17723,6303,6895,1,447,1797,0
17724,0,0,1,1465,11115,0
17725,7149,8056,1,842,2192,0
17726,6603,7424,1,147,2597,0
17727,5521,6085,1,616,3066,0
17728,7318,8273,1,1084,3534,0
17729,11238,11263,1,664,3914,0
17730,5385,6032,1,1309,4559,0
17731,7555,8394,1,174,5024,0
17732,7820,8148,1,52,1402,0
17733,6023,5756,1,659,5509,0
17734,7601,8241,1,1281,6131,0
17735,7853,8110,1,563,6813,0
17736,3797,3411,1,1622,7872,0
17737,11002,11140,1,282,8232,0
17738,2568,3835,1,913,8863,0
17739,7149,7832,1,1332,9282,0
17740,12006,11496,1,1400,1400,0
17741,5207,5485,1,2708,11366,0
17742,10647,10864,1,113,11896,0
17743,4553,3611,1,770,12553,0
17744,8072,7165,1,440,1840,0
17745,0,0,1,1609,13392,0
17746,8242,7753,1,892,2292,0
17747,6798,7470,1,1343,2743,0
17748,6861,6346,1,703,3353,0
17749,7898,7192,1,1337,3987,0
17750,11427,11316,1,444,4527,0
17751,6101,5505,1,799,5282,0
17752,8801,8301,1,1383,5866,0
17753,9123,9371,1,2,1402,0
17754,10732,10291,1,570,6353,0
17755,8380,8144,1,1133,6916,0
17756,7020,6471,1,358,7391,0
17757,4165,3472,1,1495,8528,0
17758,10076,10447,1,376,9034,0
17759,3752,3171,1,1469,10127,0
17760,7282,6638,1,2094,10752,0
17761,11797,11428,1,1400,1400,0
17762,4166,4895,1,392,10592,0
17763,3519,3766,1,1081,11281,0
17764,6029,5495,1,1674,11874,0
17765,7576,7280,1,427,1827,0
17766,0,0,1,2220,12420,0
17767,8061,8184,1,873,2273,0
17768,7441,7828,1,1327,2727,0
17769,6600,6823,1,1814,3214,0
17770,7536,7833,1,410,3710,0
17771,8144,8051,1,615,4215,0
17772,5648,5340,1,772,4807,0
17773,8057,8101,1,294,5579,0
17774,7771,7938,1,2,1402,0
17775,6577,5663,1,815,6100,0
17776,8047,7748,1,249,6749,0
17777,10287,9801,1,213,7513,0
17778,4214,3915,1,1205,8505,0
17779,10479,10733,1,122,8957,0
17780,10581,10214,1,195,9630,0
17781,7184,6263,1,614,10049,0
17782,11667,11606,1,1400,1400,0
17783,5062,5282,1,2083,10283,0
17784,11540,11342,1,228,10863,0
17785,5719,4948,1,677,11312,0
17786,6892,7744,1,489,1824,0
17787,0,0,1,1291,11926,0
17788,7888,8240,1,904,2239,0
17789,7654,7708,1,1319,2654,0
17790,6739,6202,1,1959,3294,0
17791,7414,7982,1,421,3721,0
17792,7891,8384,1,841,4141,0
17793,5759,5425,1,393,4543,0
17794,8210,8570,1,419,5004,0
17795,8570,8442,1,67,1402,0
17796,5995,5647,1,1055,5640,0
17797,7170,7689,1,258,6143,0
17798,8416,8643,1,1002,6887,0
17799,3730,4319,1,2157,8042,0
17800,10532,10810,1,209,8409,0
17801,3339,4139,1,996,9196,0
17802,6447,7012,1,1649,9849,0
17803,1103,1180,1,1400,1400,0
17804,8082,8995,1,2152,11692,0
17805,2041,1466,1,32,12022,0
17806,7541,7324,1,850,12840,0
17807,6510,5965,1,482,1882,0
17808,9348,8408,1,1477,13467,0
17809,0,0,1,1752,13802,0
17810,6612,5819,1,943,2343,0
17811,5797,5306,1,1392,2792,0
17812,7290,8121,1,2221,3621,0
17813,6825,6787,1,760,4280,0
17814,6552,7106,1,676,4696,0
17815,6490,7488,1,1123,5143,0
17816,8787,7815,1,1938,5958,0
17817,5947,6022,1,2,1402,0
17818,6205,5601,1,2825,6845,0
17819,7450,7507,1,497,7397,0
17820,6426,6385,1,1390,8290,0
17821,1195,1183,1,235,8770,0
17822,6420,6168,1,620,9155,0
17823,7908,7887,1,1422,9957,0
17824,6211,5794,1,1143,10683,0
17825,1103,960,0,1400,1400,0
17826,7878,7983,0,508,10698,0
17827,2288,2930,0,838,11028,0
17828,6671,6867,0,1365,12055,0
17829,6181,5902,0,485,1885,0
17830,2515,2511,0,1676,12666,0
17831,0,0,0,1778,12978,0
17832,5724,5644,0,922,2322,0
17833,5576,5411,0,1427,2827,0
17834,7824,7142,0,2256,3656,0
17835,5127,4651,0,2738,4138,0
17836,6507,7030,0,432,4582,0
17837,7558,6976,0,921,5071,0
17838,7790,7977,0,187,5837,0
17839,5775,5570,0,2,1402,0
17840,3913,3640,0,374,6324,0
17841,7346,8076,0,1072,7022,0
17842,6424,5887,0,568,7758,0
17843,4009,3582,0,187,8177,0
17844,5632,6157,0,696,8686,0
17845,8401,8895,0,1472,9462,0
17846,6335,5554,0,671,10061,0
17847,894,892,0,1400,1400,0
17848,7925,8273,0,154,10524,0
17849,1999,2400,0,506,10876,0
17850,7229,6712,0,1345,11715,0
17851,6238,5856,0,108,1808,0
17852,7092,6803,0,722,12342,0
17853,0,0,0,1105,12755,0
17854,5982,5821,0,588,2288,0
17855,5961,5009,0,1049,2749,0
17856,7700,7024,0,1662,3362,0
17857,5002,5105,0,2187,3887,0
17858,7344,6732,0,770,4370,0
17859,7181,6749,0,1377,4977,0
17860,7686,7487,0,361,5611,0
17861,6510,6003,0,2,1402,0
17862,5230,5483,0,1092,6342,0
17863,7199,7006,0,829,6914,0
17864,4262,3725,0,72,7572,0
17865,4041,3657,0,451,7951,0
17866,6175,6148,0,890,8390,0
17867,6910,7031,0,538,9138,0
17868,5763,5449,0,1049,10084,0
17869,764,1070,0,1400,1400,0
17870,8430,8105,0,975,10625,0
17871,2468,2267,0,20,10970,0
17872,937,1061,0,730,11680,0
17873,5781,6089,0,287,1837,0
17874,7101,6913,0,845,12170,0
17875,0,0,0,249,12484,0
17876,5952,6188,0,757,2307,0
17877,1386,1446,0,1147,2697,0
17878,7430,7508,0,892,3592,0
17879,6123,6277,0,488,4038,0
17880,6678,7191,0,864,4714,0
17881,7633,7107,0,1292,5142,0
17882,7683,7957,0,836,5921,0
17883,5679,6393,0,202,1402,0
17884,7005,6637,0,518,6668,0
17885,6753,7491,0,1021,7171,0
17886,6963,6965,0,798,7798,0
17887,3724,4556,0,244,8194,0
17888,5949,6523,0,680,8630,0
17889,7803,7477,0,412,9162,0
17890,6970,6454,0,174,9824,0
17891,854,1248,0,1400,1400,0
17892,8623,7983,0,575,10510,0
17893,3091,2443,0,540,10890,0
17894,8506,7982,0,1466,11816,0
17895,6545,6122,0,667,1967,0
17896,2954,2337,0,716,12316,0
17897,0,0,0,1041,12641,0
17898,5690,5974,0,1097,2397,0
17899,936,1060,0,58,2808,0
17900,7767,7020,0,873,3673,0
17901,5579,5208,0,1571,4371,0
17902,7298,6699,0,408,4808,0
17903,7925,7211,0,1028,5428,0
17904,8026,7553,0,684,6184,0
17905,6386,6183,0,102,1402,0
17906,3785,3427,0,389,6739,0
17907,7663,7429,0,947,7297,0
17908,6777,6733,0,1014,8099,0
17909,3006,2737,0,69,8469,0
17910,6531,5847,0,504,8904,0
17911,1067,1136,0,699,9399,0
17912,7442,6642,0,1360,10060,0
17913,12006,11716,0,1400,1400,0
17914,7080,6830,0,865,9615,0
17915,3489,3387,0,425,10225,0
17916,6855,7104,0,821,10621,0
17917,7351,6753,0,568,1818,0
17918,5000,5288,0,201,11201,0
17919,0,0,0,968,11968,0
17920,7677,6697,0,968,2218,0
17921,6613,5641,0,1463,2713,0
17922,8381,8024,0,183,3083,0
17923,6251,6119,0,980,3880,0
17924,8448,7885,0,587,4287,0
17925,8047,7244,0,1048,4748,0
17926,9245,8432,0,625,5175,0
17927,7759,7224,0,152,1402,0
17928,7616,6922,0,170,5670,0
17929,8245,7480,0,545,6195,0
17930,8761,8009,0,1175,6825,0
17931,4948,4750,0,2047,7697,0
17932,7361,7333,0,2454,8104,0
17933,8155,8301,0,3011,8661,0
17934,7261,6279,0,3630,9280,0
17935,12006,11496,1,1400,1400,0
17936,9642,8570,1,506,10106,0
17937,3450,3284,1,1901,11501,0
17938,3758,3209,1,176,12026,0
17939,6519,7084,1,461,1861,0
17940,5375,4901,1,1131,12981,0
17941,0,0,1,2118,13968,0
17942,6753,7042,1,887,2287,0
17943,6361,6532,1,1448,2848,0
17944,6208,6589,1,1858,3258,0
17945,5906,5870,1,825,4025,0
17946,7730,7927,1,1288,4488,0
17947,7646,6999,1,67,5017,0
17948,9232,9263,1,483,5433,0
17949,7343,7337,1,2,1402,0
17950,9059,8451,1,298,5998,0
17951,7941,7465,1,220,6670,0
17952,4354,4000,1,19,7169,0
17953,4834,5054,1,828,7978,0
17954,7851,7268,1,1239,8389,0
17955,10004,10373,1,198,8848,0
17956,5713,5708,1,1121,9771,0
17957,11797,11428,1,1400,1400,0
17958,9294,9084,1,79,12529,0
17959,2935,3493,1,1416,13866,0
17960,3729,4344,1,237,14287,0
17961,7298,6797,1,653,2028,0
17962,3188,3833,1,1084,15434,0
17963,0,0,1,2144,16494,0
17964,6477,6979,1,1172,2547,0
17965,6704,6795,1,1962,3337,0
17966,6734,6648,1,66,3866,0
17967,6130,6455,1,96,4696,0
17968,8209,8164,1,541,5141,0
17969,8940,7958,1,1197,5797,0
17970,8745,9340,1,2061,6661,0
17971,7249,7927,1,27,1402,0
17972,6305,5594,1,593,7393,0
17973,7907,8116,1,350,8025,0
17974,4386,3983,1,14,8914,0
17975,4320,5258,1,931,9831,0
17976,7029,7379,1,1462,10362,0
17977,7217,7653,1,152,10952,0
17978,6763,6529,1,1282,12082,0
17979,11667,11606,1,1400,1400,0
17980,6357,5576,1,807,11027,0
17981,7693,7225,1,277,11597,0
17982,5257,4640,1,661,11981,0
17983,7242,6870,1,493,1893,0
17984,3607,3404,1,1175,12495,0
17985,0,0,1,2144,13464,0
17986,6982,6745,1,978,2378,0
17987,6860,6347,1,1419,2819,0
17988,6469,6601,1,1816,3216,0
17989,6271,5526,1,1127,4127,0
17990,8122,7747,1,1761,4761,0
17991,7383,7840,1,2501,5501,0
17992,8334,9183,1,442,6042,0
17993,7925,7124,1,2,1402,0
17994,6204,5599,1,976,6576,0
17995,7630,7491,1,223,7323,0
17996,8530,8151,1,177,7727,0
17997,6914,6008,1,1234,8784,0
17998,8511,7748,1,1669,9219,0
17999,7975,7617,1,2525,10075,0
18000,11860,11596,1,1080,10580,0
18001,1103,1180,1,1400,1400,0
18002,7330,7997,1,265,10855,0
18003,4933,5482,1,784,11374,0
18004,6139,6671,1,1689,12279,0
18005,6570,7248,1,412,1812,0
18006,7213,7875,1,2464,13054,0
18007,2148,3424,1,1634,13424,0
18008,2272,2083,1,443,14233,0
18009,0,0,1,652,14502,0
18010,5810,5808,1,1093,2493,0
18011,5536,5327,1,1799,3199,0
18012,6817,6132,1,2298,3698,0
18013,4914,5251,1,2838,4238,0
18014,5202,5230,1,249,4649,0
18015,7073,6663,1,265,5565,0
18016,6094,6623,1,851,6451,0
18017,2763,3343,1,2,1402,0
18018,5784,5100,1,1286,6886,0
18019,5767,6028,1,223,7463,0
18020,6447,5940,1,803,8043,0
18021,6258,6609,1,443,8583,0
18022,4412,4855,1,1049,9189,0
18023,3352,3996,1,1508,9648,0
18024,6548,7276,1,725,10265,0
18025,1103,960,0,1400,1400,0
18026,2333,3367,0,441,10776,0
18027,4887,5653,0,1127,11462,0
18028,5031,4799,0,1767,12102,0
18029,5905,6099,0,437,1837,0
18030,9413,9215,0,2397,12732,0
18031,2491,1955,0,794,13179,0
18032,2671,4027,0,447,13782,0
18033,0,0,0,287,13937,0
18034,5916,5721,0,887,2287,0
18035,5594,5854,0,1684,3084,0
18036,6921,6532,0,2361,3761,0
18037,5600,5268,0,2985,4385,0
18038,4592,4733,0,3441,4841,0
18039,2647,2023,0,18,5568,0
18040,5675,6208,0,428,5978,0
18041,5198,5146,0,2,1402,0
18042,4626,5488,0,887,6437,0
18043,5333,5555,0,959,7409,0
18044,6848,6318,0,1369,7819,0
18045,5823,6421,0,504,8454,0
18046,4096,5078,0,1224,9174,0
18047,3168,3551,0,1816,9766,0
18048,1588,1454,0,286,10221,0
18049,894,892,0,1400,1400,0
18050,2287,2424,0,170,9953,0
18051,5005,4633,0,941,10724,0
18052,3806,4653,0,1581,11364,0
18053,6273,6816,0,461,1861,0
18054,8745,9507,0,346,12129,0
18055,2916,2073,0,451,12534,0
18056,2333,2099,0,471,13254,0
18057,0,0,0,620,13403,0
18058,5898,5791,0,573,2323,0
18059,5731,4974,0,1120,2870,0
18060,6979,6148,0,1576,3326,0
18061,5305,4895,0,2338,4088,0
18062,4234,5175,0,2806,4556,0
18063,7909,8657,0,3447,5197,0
18064,7475,6759,0,549,5682,0
18065,5010,6086,0,2,1402,0
18066,4615,5205,0,578,6111,0
18067,5626,6029,0,440,6773,0
18068,7331,6712,0,932,7265,0
18069,3945,3720,0,102,7710,0
18070,4864,4679,0,649,8257,0
18071,4387,4876,0,379,8712,0
18072,6893,6963,0,898,9531,0
18073,764,1070,0,1400,1400,0
18074,2220,2612,0,1727,11327,0
18075,3864,4039,0,217,11767,0
18076,4803,4339,0,1104,12654,0
18077,6153,5987,0,681,1981,0
18078,3836,3314,0,1840,13390,0
18079,1661,3370,0,2335,13885,0
18080,2707,2173,0,592,14592,0
18081,0,0,0,1018,15018,0
18082,6266,5497,0,171,2346,0
18083,6196,5314,0,122,2897,0
18084,6664,5862,0,671,3446,0
18085,1366,1309,0,13,3988,0
18086,5716,5535,0,780,4755,0
18087,5650,5129,0,433,5208,0
18088,6322,6121,0,1210,5985,0
18089,5141,5357,0,102,1402,0
18090,4706,5136,0,1700,6475,0
18091,5677,5049,0,338,7213,0
18092,6930,6008,0,908,7783,0
18093,5627,5274,0,980,8630,0
18094,4582,4085,0,1722,9372,0
18095,4735,4329,0,234,9834,0
18096,7024,6139,0,1158,10758,0
18097,854,1248,0,1400,1400,0
18098,3510,3296,0,798,11398,0
18099,8619,8634,0,263,11763,0
18100,3949,3722,0,538,12388,0
18101,1470,1959,0,72,2122,0
18102,6889,6484,0,493,12893,0
18103,1892,2746,0,868,13268,0
18104,2825,2961,0,1587,13987,0
18105,0,0,0,1736,14136,0
18106,6171,5602,0,671,2721,0
18107,5771,5597,0,167,3417,0
18108,6749,6328,0,682,3932,0
18109,7208,7488,0,502,4702,0
18110,2730,3269,0,122,5322,0
18111,7298,7085,0,859,6059,0
18112,5732,5455,0,586,6661,0
18113,6377,5769,0,52,1402,0
18114,4229,4987,0,592,7102,0
18115,936,1060,0,599,8099,0
18116,7026,7146,0,667,8567,0
18117,5993,6107,0,620,9320,0
18118,3939,4918,0,151,9851,0
18119,4241,3951,0,570,10270,0
18120,7058,7095,0,1150,10850,0
18121,12006,11716,1,1400,1400,0
18122,11860,11596,1,1211,12211,0
18123,6819,5924,1,580,12830,0
18124,4035,4713,1,1046,13296,0
18125,6849,7210,1,1037,2137,0
18126,9306,9860,1,506,13856,0
18127,2338,2995,1,884,14234,0
18128,11860,11596,1,991,15191,0
18129,0,0,1,1140,15340,0
18130,7166,7023,1,658,2658,0
18131,6796,7308,1,335,3335,0
18132,6641,6259,1,846,3846,0
18133,7251,7713,1,689,4524,0
18134,5641,5617,1,1499,5334,0
18135,7775,7952,1,521,5871,0
18136,6071,5775,1,245,6545,0
18137,6949,6814,1,302,1402,0
18138,5755,5999,1,735,7035,0
18139,5808,5375,1,490,8075,0
18140,7426,6810,1,803,8688,0
18141,4048,3852,1,550,9800,0
18142,5619,5451,1,481,10231,0
18143,4643,4566,1,1186,10936,0
18144,10990,11124,1,686,11686,0
18145,11667,11606,1,1400,1400,0
18146,2383,3672,1,1376,10556,0
18147,7146,7358,1,476,10956,0
18148,6721,6798,1,1071,11551,0
18149,6871,7115,1,898,2298,0
18150,8645,8988,1,91,12021,0
18151,3414,3944,1,481,12411,0
18152,2488,2667,1,348,13878,0
18153,0,0,1,-272,14028,0
18154,7046,6996,1,1556,2956,0
18155,6275,6423,1,2053,3453,0
18156,7172,6457,1,2465,3865,0
18157,6672,6728,1,259,4359,0
18158,6799,5954,1,306,4906,0
18159,7738,6983,1,323,5523,0
18160,7354,6931,1,619,6119,0
18161,6978,7132,1,42,1442,0
18162,6157,5776,1,239,6469,0
18163,8983,9448,1,280,7010,0
18164,7636,7335,1,770,7500,0
18165,5457,6186,1,543,8423,0
18166,5441,5721,1,1028,8908,0
18167,4647,4863,1,149,9329,0
18168,8616,7880,1,689,9869,0
18169,11797,11428,1,1400,1400,0
18170,3332,3316,1,400,13250,0
18171,6348,6931,1,1019,13869,0
18172,4810,4505,1,108,14328,0
18173,11456,11248,1,823,2223,0
18174,6946,6258,1,1682,15902,0
18175,2655,3889,1,2412,16632,0
18176,11410,11311,1,1822,17342,0
18177,0,0,1,1591,17491,0
18178,6399,6970,1,447,2747,0
18179,6407,6070,1,1119,3419,0
18180,7297,6969,1,1632,3932,0
18181,6550,7138,1,2530,4830,0
18182,5553,5448,1,290,5640,0
18183,7688,8026,1,1228,6878,0
18184,7306,7350,1,1904,7554,0
18185,6457,7082,1,262,1662,0
18186,5725,5110,1,2529,8179,0
18187,7016,6682,1,266,8866,0
18188,7388,6595,1,157,9357,0
18189,7047,6886,1,204,10104,0
18190,5727,5626,1,994,10894,0
18191,4185,4514,1,1954,11854,0
18192,3430,2685,1,561,12561,0
18193,12006,11496,0,1400,1400,0
18194,3336,2300,0,706,10806,0
18195,6087,5298,0,1336,11436,0
18196,4183,3815,0,1774,11874,0
18197,10596,10134,0,32,1982,0
18198,6969,6705,0,879,12479,0
18199,2955,2934,0,1309,12909,0
18200,2124,1530,0,2230,13830,0
18201,0,0,0,2610,14210,0
18202,7351,6581,0,624,2574,0
18203,6152,6021,0,700,3050,0
18204,7008,6068,0,1085,3435,0
18205,7203,7254,0,462,4112,0
18206,5729,4695,0,1151,4801,0
18207,6012,6453,0,368,5318,0
18208,7218,6535,0,1005,5955,0
18209,7195,6193,0,72,1422,0
18210,5805,5047,0,1435,6385,0
18211,6003,5913,0,110,7260,0
18212,7328,6406,0,505,7655,0
18213,4129,3574,0,244,8594,0
18214,5729,5128,0,699,9049,0
18215,4426,4097,0,1251,9601,0
18216,4357,3499,0,71,10171,0
18217,1103,1180,0,1400,1400,0
18218,7774,6984,0,745,2145,0
18219,7652,7062,0,1397,2797,0
18220,6701,5922,0,1997,3397,0
18221,8758,8291,0,2483,3883,0
18222,6940,6832,0,2983,4383,0
18223,8004,8060,0,3804,5204,0
18224,8269,8058,0,257,5657,0
18225,9172,8311,0,879,6279,0
18226,6521,6354,0,2,1402,0
18227,8990,8036,0,2299,7699,0
18228,7865,7510,0,2752,8152,0
18229,8762,10121,0,3231,8631,0
18230,10004,9195,0,3994,9394,0
18231,11148,10931,0,514,9964,0
18232,1103,960,1,1400,1400,0
18233,6939,6833,1,746,2096,0
18234,6938,6947,1,1238,2588,0
18235,6682,6339,1,1907,3257,0
18236,7912,8355,1,2438,3788,0
18237,6798,6774,1,3210,4560,0
18238,8038,7615,1,163,5413,0
18239,7855,8378,1,873,6123,0
18240,8156,7877,1,2108,7358,0
18241,6649,6851,1,52,1402,0
18242,9715,10197,1,3495,8745,0
18243,2288,2073,1,416,9316,0
18244,10854,9010,1,494,9944,0
18245,8027,8234,1,971,10421,0
18246,11375,10319,1,1718,11168,0
18247,894,892,1,1400,1400,0
18248,7251,6843,1,592,1992,0
18249,7201,6814,1,1068,2468,0
18250,6647,6382,1,1832,3232,0
18251,8600,8396,1,2511,3911,0
18252,6965,6755,1,3202,4602,0
18253,8076,8152,1,3772,5172,0
18254,8150,8170,1,4277,5677,0
18255,4854,4115,1,4853,6253,0
18256,6474,6624,1,2,1402,0
18257,8759,9118,1,5692,7092,0
18258,7562,7753,1,6183,7583,0
18259,7499,7868,1,6711,8111,0
18260,8481,8261,1,301,8501,0
18261,10494,9952,1,1021,9221,0
18262,764,1070,1,1400,1400,0
18263,7150,7053,1,548,1948,0
18264,6922,6849,1,1039,2439,0
18265,5884,5769,1,288,2988,0
18266,8462,8533,1,931,3631,0
18267,7276,6651,1,1896,4596,0
18268,2490,2345,1,476,5076,0
18269,8071,8217,1,1129,5729,0
18270,7706,8113,1,2042,6642,0
18271,6820,6699,1,2,1402,0
18272,9290,9396,1,3237,7837,0
18273,1159,1189,1,7,8207,0
18274,9267,10626,1,582,8782,0
18275,5762,5988,1,452,9252,0
18276,10678,9745,1,1366,10166,0
18277,854,1248,1,1400,1400,0
18278,4009,3523,1,284,1834,0
18279,6577,7419,1,760,2310,0
18280,6579,7580,1,1372,2922,0
18281,8358,8727,1,1828,3378,0
18282,6462,7272,1,-12,3788,0
18283,8722,8883,1,-20,4780,0
18284,7871,8665,1,422,5222,0
18285,4783,4513,1,-136,5814,0
18286,6633,6913,1,202,1402,0
18287,9122,10042,1,856,6806,0
18288,7271,7601,1,86,7186,0
18289,10989,9131,1,-57,7918,0
18290,7747,8704,1,441,8416,0
18291,10238,10808,1,1065,9040,0
18292,12006,11716,0,1400,1400,0
18293,10578,10914,0,259,1959,0
18294,7969,8098,0,716,2416,0
18295,8612,7819,0,1218,2918,0
18296,8503,9114,0,103,3303,0
18297,8846,8127,0,484,3984,0
18298,11860,11596,0,1069,4569,0
18299,9475,8998,0,472,5072,0
18300,10759,8957,0,413,5513,0
18301,8024,7387,0,2,1402,0
18302,9337,10101,0,790,5890,0
18303,9972,8925,0,595,6570,0
18304,11330,9149,0,1206,7181,0
18305,10203,9182,0,746,7946,0
18306,9878,10523,0,241,8291,0
18307,12006,11496,0,1400,1400,0
18308,8982,9345,0,406,1806,0
18309,7555,8529,0,811,2211,0
18310,7861,8825,0,1386,2786,0
18311,8893,9931,0,1776,3176,0
18312,7570,8384,0,926,3576,0
18313,11368,11328,0,180,4263,0
18314,8996,9809,0,642,4725,0
18315,9526,9934,0,292,5175,0
18316,7622,8535,0,2,1402,0
18317,9621,10761,0,692,5575,0
18318,9068,9311,0,1227,6110,0
18319,9424,10717,0,1908,6791,0
18320,8963,9479,0,473,7456,0
18321,9035,10509,0,855,7838,0
18322,11797,11428,0,1400,1400,0
18323,7993,8343,0,512,1812,0
18324,8058,8037,0,983,2283,0
18325,8100,8217,0,94,2694,0
18326,9185,8786,0,524,3124,0
18327,8262,7525,0,1006,3606,0
18328,8007,7654,0,469,4569,0
18329,9367,8571,0,399,4999,0
18330,9438,9663,0,923,5523,0
18331,8247,7845,0,102,1402,0
18332,10714,9021,0,714,5914,0
18333,9132,8700,0,1583,6783,0
18334,9002,9530,0,2092,7292,0
18335,9563,8717,0,754,8054,0
18336,10202,9659,0,1109,8409,0
18337,11667,11606,0,1400,1400,0
18338,11520,11115,0,222,1772,0
18339,8083,8273,0,695,2245,0
18340,8399,7988,0,1105,2655,0
18341,9489,8513,0,1512,3062,0
18342,9198,9365,0,362,3412,0
18343,9186,8332,0,227,4127,0
18344,9520,8580,0,327,4677,0
18345,9856,8828,0,457,5077,0
18346,7649,7796,0,2,1402,0
18347,10008,9784,0,464,5484,0
18348,8445,7942,0,748,6118,0
18349,8313,8818,0,1588,6958,0
18350,9382,9355,0,533,7433,0
18351,8764,8737,0,88,7788,0
18352,1103,1180,0,1400,1400,0
18353,6879,6011,0,354,8704,0
18354,10096,10485,0,1173,9523,0
18355,2326,2136,0,591,9881,0
18356,5308,6297,0,395,1795,0
18357,6203,6176,0,112,10602,0
18358,0,0,0,187,11137,0
18359,5879,4845,0,409,2409,0
18360,936,1060,0,485,2885,0
18361,4492,4945,0,403,3253,0
18362,3033,2817,0,248,3748,0
18363,5275,5214,0,668,4168,0
18364,936,1060,0,268,4768,0
18365,936,1060,0,678,5178,0
18366,6211,6326,0,5,1405,0
18367,936,1060,0,1008,5508,0
18368,936,1060,0,1338,5838,0
18369,5035,4515,0,128,6228,0
18370,4777,4700,0,533,6633,0
18371,4136,3816,0,621,7171,0
18372,6927,6911,0,1159,7709,0
18373,5847,5051,0,179,8279,0
18374,1103,960,1,1400,1400,0
18375,6426,6716,1,176,10054,0
18376,9086,10463,1,1390,11267,0
18377,7741,8417,1,584,11662,0
18378,5666,5585,1,402,1777,0
18379,8658,8155,1,1189,12266,0
18380,0,0,1,1904,13129,0
